Key,Source,Context,Changes,English,schinese,Russian
ReqLuckyLooter2,progression,skills,New,Requires Lucky Looter lvl 2,幸运掠夺者等级 2,Требуется Везучий искатель lvl 2
ReqLuckyLooter3,progression,skills,New,Requires Lucky Looter lvl 3,幸运掠夺者等级 3,Требуется Везучий искатель lvl 3
ReqLuckyLooter4,progression,skills,New,Requires Lucky Looter lvl 4,幸运掠夺者等级 4,Требуется Везучий искатель lvl 4
ReqLuckyLooter5,progression,skills,New,Requires Lucky Looter lvl 5,幸运掠夺者等级 5,Требуется Везучий искатель lvl 5

ReqBetterBarter1,progression,skills,New,Requires Better Barter lvl 1,贸易砍价等级 1,Требуется Выгодный бартер lvl 1
ReqBetterBarter2,progression,skills,New,Requires Better Barter lvl 2,贸易砍价等级 2,Требуется Выгодный бартер lvl 2
ReqBetterBarter3,progression,skills,New,Requires Better Barter lvl 3,贸易砍价等级 3,Требуется Выгодный бартер lvl 3
ReqBetterBarter4,progression,skills,New,Requires Better Barter lvl 4,贸易砍价等级 4,Требуется Выгодный бартер lvl 4
ReqBetterBarter5,progression,skills,New,Requires Better Barter lvl 5,贸易砍价等级 5,Требуется Выгодный бартер lvl 5

ReqLightArmor1,progression,skills,New,Requires Light Armor lvl 1,轻甲等级 1,Требуется Легкая броня lvl 1
ReqLightArmor2,progression,skills,New,Requires Light Armor lvl 2,轻甲等级 2,Требуется Легкая броня lvl 2
ReqLightArmor3,progression,skills,New,Requires Light Armor lvl 3,轻甲等级 3,Требуется Легкая броня lvl 3
ReqLightArmor4,progression,skills,New,Requires Light Armor lvl 4,轻甲等级 4,Требуется Легкая броня lvl 4
ReqLightArmor5,progression,skills,New,Requires Light Armor lvl 5,轻甲等级 5,Требуется Легкая броня lvl 5

ReqMediumArmor1,progression,skills,New,"Requires Medium Armor lvl 1","中型护甲等级 1","Требуется Средняя броня lvl 1"
ReqMediumArmor2,progression,skills,New,"Requires Medium Armor lvl 2","中型护甲等级 2","Требуется Средняя броня lvl 2"
ReqMediumArmor3,progression,skills,New,"Requires Medium Armor lvl 3","中型护甲等级 3","Требуется Средняя броня lvl 3"
ReqMediumArmor4,progression,skills,New,"Requires Medium Armor lvl 4","中型护甲等级 4","Требуется Средняя броня lvl 4"
ReqMediumArmor5,progression,skills,New,"Requires Medium Armor lvl 5","中型护甲等级 5","Требуется Средняя броня lvl 5"

ReqHeavyArmor1,progression,skills,New,Requires Heavy Armor lvl 1,重甲等级 1,Требуется Тяжелая броня lvl 1
ReqHeavyArmor2,progression,skills,New,Requires Heavy Armor lvl 2,重甲等级 2,Требуется Тяжелая броня lvl 2
ReqHeavyArmor3,progression,skills,New,Requires Heavy Armor lvl 3,重甲等级 3,Требуется Тяжелая броня lvl 3
ReqHeavyArmor4,progression,skills,New,Requires Heavy Armor lvl 4,重甲等级 4,Требуется Тяжелая броня lvl 4
ReqHeavyArmor5,progression,skills,New,Requires Heavy Armor lvl 5,重甲等级 5,Требуется Тяжелая броня lvl 5

ReqHealingFactor1,progression,skills,New,Requires Healing Factor lvl 1,需要 愈合因子 等级 1,Требуется Регенерация ур. 1
ReqHealingFactor2,progression,skills,New,Requires Healing Factor lvl 2,需要 愈合因子 等级 2,Требуется Регенерация ур. 2
ReqHealingFactor3,progression,skills,New,Requires Healing Factor lvl 3,需要 愈合因子 等级 3,Требуется Регенерация ур. 3
ReqHealingFactor4,progression,skills,New,Requires Healing Factor lvl 4,需要 愈合因子 等级 4,Требуется Регенерация ур. 4
ReqHealingFactor5,progression,skills,New,Requires Healing Factor lvl 5,需要 愈合因子 等级 5,Требуется Регенерация ур. 5

ReqSpearMaster1,progression,skills,New,Requires Spear Master lvl 1,长矛大师等级 1,Требуется Мастер копья lvl 1
ReqSpearMaster2,progression,skills,New,Requires Spear Master lvl 2,长矛大师等级 2,Требуется Мастер копья lvl 2
ReqSpearMaster3,progression,skills,New,Requires Spear Master lvl 3,长矛大师等级 3,Требуется Мастер копья lvl 3
ReqSpearMaster4,progression,skills,New,Requires Spear Master lvl 4,长矛大师等级 4,Требуется Мастер копья lvl 4
ReqSpearMaster5,progression,skills,New,Requires Spear Master lvl 5,长矛大师等级 5,Требуется Мастер копья lvl 5

ReqPummelPete1,progression,skills,New,Requires Pummel Pete lvl 1,击球手佩特等级 1,Требуется Громила Пит lvl 1
ReqPummelPete2,progression,skills,New,Requires Pummel Pete lvl 2,击球手佩特等级 2,Требуется Громила Пит lvl 2
ReqPummelPete3,progression,skills,New,Requires Pummel Pete lvl 3,击球手佩特等级 3,Требуется Громила Пит lvl 3
ReqPummelPete4,progression,skills,New,Requires Pummel Pete lvl 4,击球手佩特等级 4,Требуется Громила Пит lvl 4
ReqPummelPete5,progression,skills,New,Requires Pummel Pete lvl 5,击球手佩特等级 5,Требуется Громила Пит lvl 5

ReqSkullCrusher1,progression,skills,New,Requires Skull Crusher lvl 1,头骨粉碎者等级 1,Требуется Дробитель черепов lvl 1
ReqSkullCrusher2,progression,skills,New,Requires Skull Crusher lvl 2,头骨粉碎者等级 2,Требуется Дробитель черепов lvl 2
ReqSkullCrusher3,progression,skills,New,Requires Skull Crusher lvl 3,头骨粉碎者等级 3,Требуется Дробитель черепов lvl 3
ReqSkullCrusher4,progression,skills,New,Requires Skull Crusher lvl 4,头骨粉碎者等级 4,Требуется Дробитель черепов lvl 4
ReqSkullCrusher5,progression,skills,New,Requires Skull Crusher lvl 5,头骨粉碎者等级 5,Требуется Дробитель черепов lvl 5

ReqMiner69er1,progression,skills,New,Requires Miner 69'er lvl 1,矿业69族等级 1,Требуется Долбатель lvl 1
ReqMiner69er2,progression,skills,New,Requires Miner 69'er lvl 2,矿业69族等级 2,Требуется Долбатель lvl 2
ReqMiner69er3,progression,skills,New,Requires Miner 69'er lvl 3,矿业69族等级 3,Требуется Долбатель lvl 3
ReqMiner69er4,progression,skills,New,Requires Miner 69'er lvl 4,矿业69族等级 4,Требуется Долбатель lvl 4
ReqMiner69er5,progression,skills,New,Requires Miner 69'er lvl 5,矿业69族等级 5,Требуется Долбатель lvl 5

ReqBrawler1,progression,skills,New,Requires Brawler lvl 1,搏斗家等级 1,Требуется Драчун lvl 1
ReqBrawler2,progression,skills,New,Requires Brawler lvl 2,搏斗家等级 2,Требуется Драчун lvl 2
ReqBrawler3,progression,skills,New,Requires Brawler lvl 3,搏斗家等级 3,Требуется Драчун lvl 3
ReqBrawler4,progression,skills,New,Requires Brawler lvl 4,搏斗家等级 4,Требуется Драчун lvl 4
ReqBrawler5,progression,skills,New,Requires Brawler lvl 5,搏斗家等级 5,Требуется Драчун lvl 5

ReqDeepCuts1,progression,skills,New,Requires Deep Cuts lvl 1,深度刀伤等级 1,Требуется Глубокие раны lvl 1
ReqDeepCuts2,progression,skills,New,Requires Deep Cuts lvl 2,深度刀伤等级 2,Требуется Глубокие раны lvl 2
ReqDeepCuts3,progression,skills,New,Requires Deep Cuts lvl 3,深度刀伤等级 3,Требуется Глубокие раны lvl 3
ReqDeepCuts4,progression,skills,New,Requires Deep Cuts lvl 4,深度刀伤等级 4,Требуется Глубокие раны lvl 4
